loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
4129,5,Graduate,Yes,574593,309148,11,820,2224965,364947,28883720,7288227,Approved
4130,4,Graduate,Yes,963883,315140,16,587,810997,713133,13102181,3259816,Rejected
4131,2,Graduate,Yes,395692,493204,11,856,1292371,404936,37790801,14017592,Rejected
4132,4,Graduate,No,328820,255686,12,715,1915837,148013,25780490,6247200,Rejected
4133,2,Graduate,No,1175368,204937,8,829,1941608,476963,14194354,4253480,Approved
4134,5,Not Graduate,Yes,276101,144383,7,597,1798456,369371,8509508,8493643,Approved
4135,5,Graduate,No,473622,491219,12,721,1537449,144906,35214840,7955384,Rejected
4136,2,Graduate,Yes,1090037,145271,6,894,1068248,455926,27112782,13498903,Rejected
4137,5,Graduate,No,623826,186263,20,694,1473061,610685,20151405,2206677,Approved
4138,5,Graduate,Yes,855435,313482,16,712,1936685,188702,29548298,1679742,Approved
4139,1,Not Graduate,No,419488,290160,7,893,1369164,454526,17040824,5972609,Approved
4140,5,Graduate,Yes,785038,149496,12,674,2734598,667065,30339024,4417519,Approved
4141,5,Graduate,No,218638,405014,7,801,1194916,443732,29011652,9751003,Rejected
4142,3,Not Graduate,Yes,582830,143736,8,792,566615,582853,36534354,8205810,Approved
4143,5,Graduate,Yes,646605,562641,15,879,2341533,319646,9512314,6381730,Approved
4144,2,Graduate,No,996699,227253,15,807,2633491,748740,26761933,2637249,Approved
4145,1,Graduate,Yes,366952,518773,13,649,493259,442525,20761815,11916878,Approved
4146,4,Not Graduate,No,1066533,142618,20,610,2340457,487656,34142097,3492146,Rejected
4147,0,Not Graduate,Yes,482192,199448,8,823,2350543,68994,20410043,1234535,Approved
4148,5,Graduate,No,1126890,406501,14,555,466703,448451,17180883,10028986,Rejected
4149,5,Graduate,Yes,1045302,408600,7,552,1113373,682014,37277826,7730517,Rejected
4150,2,Graduate,No,862212,161589,8,671,365549,656980,6551396,1289783,Rejected
4151,1,Not Graduate,No,860215,516354,11,603,2378001,411423,10681410,6503214,Approved
4152,1,Not Graduate,No,1099596,317493,7,597,1717253,57631,13539720,13959569,Rejected
4153,0,Graduate,Yes,1112263,514730,10,604,437371,187348,36752800,11803906,Approved
4154,0,Not Graduate,No,399046,477251,6,715,2418439,311203,23493641,1428381,Approved
4155,0,Not Graduate,No,283096,425336,12,810,771585,410159,20093626,879304,Rejected
4156,3,Not Graduate,Yes,297728,162385,20,616,2872893,635712,19014246,8838549,Rejected
4157,4,Graduate,Yes,397015,355461,8,731,514781,659448,24388851,12054830,Approved
4158,1,Graduate,No,967299,521026,6,709,2461604,601520,21588975,8394388,Rejected
4159,2,Not Graduate,Yes,1193122,436908,10,857,2731228,732180,16351063,5059752,Approved
4160,3,Graduate,No,689643,108988,16,794,2920715,62940,32453472,10532675,Approved
4161,2,Graduate,Yes,249650,221090,17,719,670640,240931,26934921,13286794,Rejected
4162,3,Not Graduate,No,746756,575914,18,631,2414532,602322,38646559,5322990,Rejected
4163,4,Not Graduate,No,737951,529308,10,832,1185512,362051,1214349,13307215,Rejected
4164,1,Graduate,Yes,805419,497234,20,865,744271,255329,25971463,6452637,Approved
4165,1,Graduate,Yes,397470,427350,12,822,1125202,466290,482660,10007173,Approved
4166,4,Graduate,Yes,468154,145530,19,761,2525069,660480,12841988,5628345,Rejected
4167,1,Not Graduate,Yes,1057027,177711,8,609,2896520,515849,23084212,2689500,Rejected
4168,0,Graduate,Yes,338289,182847,7,743,639562,198992,18225567,4951813,Rejected
4169,0,Not Graduate,Yes,1048658,253771,15,802,1102471,671759,12712138,6372160,Approved
4170,1,Graduate,Yes,509652,539629,8,556,413710,597227,1250835,4807152,Rejected
4171,1,Graduate,No,297789,130654,10,633,859377,233271,27129517,1390342,Rejected
4172,1,Graduate,Yes,957156,566468,8,553,1920159,330071,12538456,2062567,Rejected
4173,2,Not Graduate,No,790537,568775,17,898,2816021,617280,12418785,10769345,Approved
4174,4,Graduate,No,614100,357372,8,583,1738778,770367,2952301,10254052,Approved
4175,4,Not Graduate,No,362296,263822,13,605,476946,161100,11368586,12347401,Rejected
4176,4,Not Graduate,Yes,950980,540401,14,765,2994190,698537,18365222,10794397,Rejected
4177,3,Not Graduate,Yes,1110820,310341,6,713,1555537,632120,23284670,91162,Rejected
4178,3,Graduate,Yes,860347,465660,15,767,568084,642442,15109007,13176571,Rejected
4179,4,Graduate,No,1101630,298889,19,794,2321364,272324,19254269,5879602,Approved
4180,3,Not Graduate,No,1118187,313495,16,664,436238,419474,18087034,4660908,Approved
4181,3,Not Graduate,Yes,761753,237796,8,698,2715419,243525,18960153,6585449,Approved
4182,0,Not Graduate,Yes,839426,404583,20,609,2279258,103662,20820811,6785145,Approved
4183,5,Graduate,No,368417,423257,13,707,1901498,160675,39519927,12078522,Approved
4184,2,Graduate,Yes,612203,509365,13,709,1377607,524717,19652383,12649249,Approved
4185,3,Not Graduate,Yes,208522,288678,7,639,2935848,320149,3369042,7698725,Approved
4186,0,Not Graduate,No,1010099,412124,14,673,1812280,515749,11535743,1156697,Rejected
4187,3,Graduate,No,818970,355876,17,880,2824852,662275,16417524,708600,Rejected
4188,5,Graduate,Yes,287309,579966,19,823,2482128,370791,7512380,1369709,Approved
4189,1,Graduate,No,955111,317331,15,870,678067,552524,39606316,1355646,Rejected
4190,2,Graduate,No,896917,316563,14,832,1371898,382245,33745116,8390582,Approved
4191,0,Graduate,Yes,555399,367729,15,826,392556,611011,9880395,8244766,Approved
4192,2,Not Graduate,No,635006,318591,9,645,2134629,95824,15435768,138549,Approved
4193,1,Graduate,No,1162796,238854,7,672,408667,123860,13585108,12085583,Rejected
4194,3,Graduate,No,849177,457123,19,751,1151763,71021,26194197,7869412,Rejected
4195,0,Not Graduate,No,745531,482508,19,625,1091967,225862,26835881,10537587,Rejected
4196,4,Not Graduate,Yes,405225,437681,12,750,1424875,475298,24388020,13156294,Approved
4197,5,Graduate,No,903658,451623,10,563,1213133,434400,36877127,9040124,Rejected
4198,2,Not Graduate,No,340454,592170,20,692,1508563,239190,11488695,6471793,Approved
4199,1,Graduate,No,1184571,241199,14,851,2059931,775199,8549494,1019167,Approved
4200,4,Graduate,No,1198314,379769,20,889,1361599,638300,27609410,12428549,Rejected
4201,2,Graduate,Yes,303620,328799,20,792,1690981,659048,8082331,11068661,Approved
4202,5,Not Graduate,No,222203,230641,10,590,1611548,778169,2760440,7757429,Rejected
4203,3,Graduate,No,605822,592355,8,857,1361066,212684,18651965,117252,Rejected
4204,0,Graduate,No,1009668,457109,19,772,2423040,322651,19683675,2556449,Rejected
4205,5,Not Graduate,Yes,970269,555426,12,898,1794060,311253,20252896,7488533,Approved
4206,0,Graduate,No,345250,330265,16,814,381689,220252,15271390,6646037,Rejected
4207,5,Not Graduate,No,392096,183851,11,610,2219881,606320,13891738,2976657,Rejected
4208,4,Graduate,No,531542,313201,18,842,1264226,261346,6630624,6015809,Rejected
4209,1,Not Graduate,No,1069799,594799,7,822,998555,79002,7552372,10991673,Approved
4210,0,Not Graduate,No,909255,524459,7,791,1362259,127217,36639707,7906522,Rejected
4211,2,Graduate,Yes,1065738,357617,15,836,2023985,379045,27582597,1185395,Rejected
4212,2,Not Graduate,No,747136,458949,18,647,1985950,70891,29515580,2506128,Approved
4213,5,Not Graduate,Yes,717478,363068,8,567,803506,562779,22465026,2358283,Rejected
4214,0,Not Graduate,No,1044467,567578,16,676,2790150,250536,17627078,10672658,Approved
4215,5,Graduate,Yes,1047578,208850,11,835,2817657,120875,27441445,1809563,Rejected
4216,4,Graduate,Yes,293959,160688,17,693,411345,731267,22027516,3560699,Rejected
4217,4,Graduate,Yes,923646,184783,9,719,606572,773013,6799054,12494525,Rejected
4218,3,Graduate,Yes,964787,509274,13,622,2893550,518233,33148769,11002993,Rejected
4219,2,Not Graduate,No,1147527,158639,20,571,2196758,132352,36232699,13813271,Approved
4220,4,Not Graduate,Yes,304225,463366,14,851,2488056,130544,8750041,6830106,Approved
4221,3,Graduate,Yes,560347,498498,17,600,2415162,333793,19334163,5788347,Approved
4222,1,Graduate,No,938679,478043,13,583,1927250,131057,24617418,2325148,Approved
4223,1,Graduate,Yes,935710,406228,20,627,1765519,52075,26901024,1722691,Rejected
4224,4,Not Graduate,No,672768,284799,15,869,2056289,508482,23988777,14639625,Rejected
4225,2,Graduate,No,217853,414806,18,870,1841189,270518,28280741,8676997,Rejected
4226,0,Graduate,Yes,994081,493905,16,809,1744667,287024,25524443,9751636,Rejected
4227,2,Graduate,Yes,945212,178157,6,793,1548147,437436,37619521,4821095,Rejected
4228,2,Graduate,Yes,917049,597605,6,771,1181248,766915,9892832,11300872,Rejected
4229,0,Graduate,Yes,339828,379059,7,612,827976,145055,10703157,8931821,Approved
4230,4,Graduate,Yes,954074,243593,14,719,975997,67571,31927957,14218464,Rejected
4231,2,Not Graduate,No,1135506,159898,9,720,743860,709574,9586694,4587712,Approved
4232,4,Not Graduate,No,1078698,415818,20,631,2537548,734904,12180794,10962512,Approved
4233,4,Not Graduate,Yes,725188,133535,7,620,2340929,258653,13601510,5688864,Rejected
4234,0,Graduate,No,229989,581895,19,851,1992854,569399,39415249,5645132,Approved
4235,2,Graduate,Yes,658617,207120,10,700,672401,307942,28676337,1033236,Approved
4236,5,Not Graduate,No,680310,583245,6,569,2001082,770671,34366706,6467260,Rejected
4237,2,Graduate,No,895620,439170,10,589,516260,65470,37748313,1180369,Approved
4238,1,Not Graduate,Yes,556004,123426,11,642,2313097,407550,14642028,12031865,Approved
4239,5,Not Graduate,No,722293,246320,11,650,2512735,676263,7452323,10831838,Approved
4240,1,Graduate,No,1190667,135364,7,641,1724493,209054,12216877,12656872,Approved
4241,5,Not Graduate,Yes,843538,271050,14,788,690254,462861,3053800,5765602,Rejected
4242,5,Graduate,Yes,686052,245772,6,656,523922,330841,9733231,2603633,Rejected
4243,5,Not Graduate,No,638877,106422,12,668,2846704,395241,12568942,3893524,Rejected
4244,5,Not Graduate,Yes,402436,521016,14,625,2054084,147780,39662925,6224684,Approved
4245,2,Not Graduate,No,785841,147366,20,847,969198,488477,23169615,4991354,Rejected
4246,2,Graduate,Yes,753510,459871,18,784,2765732,181584,33985958,4975031,Approved
4247,5,Not Graduate,Yes,959902,329635,8,636,1480966,614977,22131189,10423292,Approved
4248,5,Graduate,Yes,470048,563904,20,805,1566632,469462,18066490,5330565,Rejected
4249,3,Graduate,No,365806,412502,11,673,433712,237105,8076748,10937632,Approved
4250,2,Not Graduate,No,725740,410258,14,740,1532229,795502,34045859,7335494,Approved
4251,1,Graduate,No,1036118,226153,16,730,1177857,419658,3710463,10756145,Approved
4252,1,Not Graduate,No,759602,344195,10,585,2599584,757034,4959244,5582187,Rejected
4253,3,Not Graduate,Yes,557075,130660,7,613,1534009,74475,5298932,2932115,Approved
4254,2,Not Graduate,Yes,971267,131602,11,666,1232487,564000,12291058,7037242,Approved
4255,2,Graduate,No,1048804,406318,16,602,2362180,770488,15368433,601080,Approved
4256,4,Not Graduate,Yes,476113,328852,15,694,2772855,275402,29243630,12685978,Approved
4257,3,Graduate,No,337036,468067,8,795,826210,105597,9965002,3777620,Rejected
4258,0,Not Graduate,No,1044326,535617,8,641,1800254,316352,24893749,1964944,Rejected
4259,1,Graduate,Yes,823753,395312,18,805,845845,212054,26452096,3451592,Approved
4260,5,Graduate,Yes,791719,165758,6,744,1949175,102087,31876411,3280338,Approved
4261,0,Graduate,No,678255,596827,16,834,347041,593904,12903306,9248493,Approved
4262,0,Not Graduate,Yes,1037148,453158,10,766,1276153,743459,7296666,285284,Approved
4263,4,Graduate,No,1110114,375640,10,719,1594808,667329,9871026,13182516,Approved
4264,5,Not Graduate,Yes,645723,195371,6,827,2746279,72800,22172190,1591471,Rejected
4265,4,Graduate,No,1015189,495024,8,630,563432,129406,30627636,8419931,Rejected
4266,2,Graduate,No,355326,164751,10,613,2179569,57920,24191356,2471773,Approved
4267,5,Not Graduate,No,461726,367023,13,614,1842614,780104,18316774,3691056,Rejected
4268,1,Graduate,No,1055567,133008,6,848,2501973,611812,39685908,9947101,Rejected
4269,0,Not Graduate,No,494995,399098,13,682,2231148,202468,36369881,1991711,Approved
4270,4,Not Graduate,No,633078,268693,14,733,1553090,143564,20805813,13179617,Rejected
4271,3,Not Graduate,Yes,706554,542274,20,865,2310519,136663,2105785,10343131,Approved
4272,5,Not Graduate,Yes,599883,392068,8,678,2332219,266725,11830339,6107192,Rejected
4273,1,Not Graduate,Yes,915184,318701,14,828,1555053,393182,20296572,12202996,Rejected
4274,3,Not Graduate,No,1064640,234595,11,742,1304440,209420,13118561,14637657,Rejected
4275,2,Graduate,Yes,578718,570316,10,845,728057,144228,19920434,12422559,Approved
4276,4,Not Graduate,Yes,622714,307740,18,856,383897,263671,10937541,14186556,Rejected
4277,1,Not Graduate,Yes,883469,115195,18,832,2390826,371838,36235630,12317789,Rejected
4278,2,Graduate,No,210524,136795,18,772,2425010,588194,24230614,2331850,Approved
4279,2,Graduate,Yes,471499,477000,16,827,2453639,397985,30441271,5776161,Rejected
4280,1,Not Graduate,No,320305,199858,10,551,900073,367597,10919579,14095711,Approved
4281,4,Not Graduate,No,232766,414648,13,894,1761445,304784,18163683,4813756,Rejected
4282,4,Graduate,Yes,972835,482710,13,753,546296,348348,17454063,468102,Rejected
4283,5,Graduate,No,1023473,497241,9,794,2044616,558639,34456602,4141095,Approved
4284,0,Not Graduate,Yes,505899,373543,13,690,1494231,690815,6761343,12514317,Rejected
4285,5,Not Graduate,Yes,1069526,397395,20,629,1813733,216943,32728898,4128530,Approved
4286,4,Not Graduate,No,503134,502702,7,827,2661500,749720,18309952,9643376,Approved
4287,1,Not Graduate,Yes,1052007,596143,6,693,1581052,256887,14458372,6557549,Rejected
4288,4,Not Graduate,Yes,790930,236312,12,633,2143806,320179,6106480,6618672,Rejected
4289,3,Not Graduate,Yes,509775,407771,9,893,1331759,164224,4769514,12874836,Rejected
4290,1,Graduate,Yes,765216,229930,7,778,1238159,214893,32944576,10217393,Approved
4291,4,Not Graduate,Yes,458270,591642,12,834,2020455,552610,31330689,5737,Approved
4292,1,Graduate,Yes,493362,284979,10,551,2979307,61527,12630197,2379539,Approved
4293,1,Not Graduate,Yes,1012762,216897,6,817,2704348,456444,4058308,14429498,Approved
4294,5,Graduate,No,834623,373236,9,666,1504531,368513,36186249,7544523,Rejected
4295,0,Not Graduate,Yes,1146158,545008,16,599,1498604,502581,37044137,13008480,Approved
4296,1,Not Graduate,Yes,762085,246551,8,679,2718720,435945,26113356,2861113,Approved
4297,3,Not Graduate,No,988796,492919,10,782,824851,733758,14469253,14582638,Rejected
4298,5,Not Graduate,No,1174425,389456,15,687,2752001,755034,9267345,1925525,Approved
4299,3,Not Graduate,No,488582,351047,17,791,2522229,469002,39690299,13606593,Rejected
4300,1,Graduate,No,1100667,274721,10,745,989318,119496,24746430,10316802,Approved
4301,4,Not Graduate,No,659367,354733,12,597,710767,535264,7318827,3250116,Rejected
4302,1,Graduate,Yes,778491,137495,8,649,2986267,795110,21014406,11950873,Rejected
4303,0,Graduate,Yes,1017412,270832,17,900,697795,507437,38765191,9929021,Approved
4304,4,Graduate,No,766515,379543,14,626,2893178,245082,809570,6722486,Approved
4305,0,Graduate,Yes,1181712,102681,11,646,2677474,595488,8559045,6842549,Rejected
4306,2,Not Graduate,Yes,200361,441867,18,696,2217446,259675,23617706,10731690,Rejected
4307,4,Not Graduate,Yes,682896,346277,8,869,1888700,625623,10267076,8603473,Approved
4308,3,Not Graduate,Yes,1170996,192166,15,897,2653986,74499,26114009,11120147,Approved
4309,3,Graduate,No,953109,563467,17,627,733490,565223,1135056,8440627,Rejected
4310,0,Graduate,No,712434,451573,10,592,1879138,423933,22706875,8921788,Approved
4311,3,Not Graduate,No,805188,216041,20,878,319626,399284,27115021,9298355,Approved
4312,4,Graduate,No,527313,291500,20,656,830317,567625,16151781,5116663,Approved
4313,0,Graduate,Yes,917668,363635,15,810,2736969,182864,5861109,11598374,Approved
4314,1,Not Graduate,No,1039237,186490,10,550,1736957,575337,1734129,2237312,Approved
4315,3,Not Graduate,Yes,251099,426190,16,601,1735120,56863,5352204,10193648,Rejected
4316,1,Graduate,No,799735,172343,8,556,1998024,213455,34907782,5729588,Approved
4317,1,Graduate,Yes,340641,336046,10,804,2539166,612630,34600340,7673810,Rejected
4318,5,Graduate,Yes,615213,256877,9,749,1810538,635856,31730373,2345145,Rejected
4319,3,Graduate,No,693499,217889,6,720,2446408,201049,17164626,5968212,Rejected
4320,5,Graduate,No,928912,367011,13,587,2858388,412641,6909992,3419475,Approved
4321,1,Not Graduate,Yes,1124411,282185,17,628,2465145,500143,15793014,3602517,Rejected
4322,3,Not Graduate,No,1077155,376415,13,832,1210770,161443,9937641,14782672,Approved
4323,2,Not Graduate,Yes,458389,172011,19,816,2412172,524680,16599847,9638774,Rejected
4324,1,Not Graduate,Yes,404901,235224,19,669,1936610,673589,37759095,3011709,Approved
4325,5,Not Graduate,No,954731,312076,17,797,509704,606516,21945355,13293115,Rejected
4326,3,Graduate,Yes,604182,313031,8,591,1340728,559148,34294253,12494649,Rejected
4327,5,Graduate,Yes,995209,177309,10,666,603465,626426,13113138,8447002,Rejected
4328,5,Not Graduate,No,839708,211099,6,566,2328317,133978,14498278,5200355,Approved
4329,2,Graduate,Yes,1141868,154327,10,650,2441526,275039,8598301,3166979,Approved
4330,4,Graduate,Yes,536692,303205,20,833,2224497,356636,33729958,8923120,Approved
4331,0,Graduate,No,385280,160240,12,624,1494548,563607,2661246,5003617,Approved
4332,0,Not Graduate,Yes,686274,267037,15,584,906797,586920,32080373,11525917,Rejected
4333,1,Not Graduate,No,257290,570432,19,657,1456722,427947,2488728,14192596,Approved
4334,3,Graduate,Yes,673844,387688,20,602,2947517,168859,11056178,1572160,Rejected
4335,0,Graduate,No,226316,512411,16,891,2863193,662199,8110586,2579789,Rejected
4336,3,Graduate,Yes,300483,223562,16,588,681522,411853,31390390,2743695,Approved
4337,5,Graduate,No,922339,581955,20,765,2870457,501277,18910361,12011237,Rejected
4338,4,Not Graduate,Yes,589798,251835,12,755,2152328,142905,27143633,4705013,Approved
4339,0,Graduate,No,390137,365543,19,762,1048983,295245,3006845,12178138,Rejected
4340,5,Not Graduate,No,1131383,362257,15,852,1974332,728736,5998600,3940510,Rejected
4341,2,Not Graduate,Yes,743755,213819,6,790,2143817,373894,9021702,5092456,Rejected
4342,4,Graduate,No,746891,361799,17,828,1435301,66493,24912668,1518847,Approved
4343,5,Graduate,Yes,628403,400942,12,668,1655304,179746,27306394,13721076,Approved
4344,0,Graduate,No,920546,326792,17,745,795448,540427,24340261,7439296,Rejected
4345,4,Graduate,Yes,903048,124345,12,569,623224,278013,23103057,6791731,Rejected
4346,1,Not Graduate,Yes,942100,232063,17,821,909614,400152,2249339,6619838,Approved
4347,5,Not Graduate,No,1026545,516215,8,872,1948226,395315,15434421,10505221,Approved
4348,4,Graduate,Yes,361738,226314,19,828,2912565,280884,16581603,12535363,Rejected
4349,3,Graduate,Yes,288726,211548,7,868,976516,332848,10504906,9495976,Approved
